Year,Zone,Sex,Age Group,Population,Prevalence,Crude Prevalence Rate
01/01/2003 12:00:00 AM,Zone 3 - Eastern,F,40 to 49,14369,859,5.98
01/01/2003 12:00:00 AM,Zone 3 - Eastern,F,50 to 59,12896,893,6.92
01/01/2003 12:00:00 AM,Zone 3 - Eastern,F,60 to 69,8735,587,6.72
01/01/2003 12:00:00 AM,Zone 3 - Eastern,F,70 to 79,6518,397,6.09
01/01/2003 12:00:00 AM,Zone 3 - Eastern,F,80 +,5608,304,5.42
01/01/2003 12:00:00 AM,Zone 3 - Eastern,M,0 to 9,8358,1212,14.5
01/01/2003 12:00:00 AM,Zone 3 - Eastern,M,10 to 19,9057,1584,17.49
01/01/2003 12:00:00 AM,Zone 3 - Eastern,M,20 to 29,8619,521,6.04
01/01/2003 12:00:00 AM,Zone 3 - Eastern,M,30 to 39,10153,346,3.41
01/01/2003 12:00:00 AM,Zone 3 - Eastern,M,40 to 49,13861,457,3.3
01/01/2003 12:00:00 AM,Zone 3 - Eastern,M,50 to 59,13333,468,3.51
01/01/2003 12:00:00 AM,Zone 3 - Eastern,M,60 to 69,8679,340,3.92
01/01/2003 12:00:00 AM,Zone 3 - Eastern,M,70 to 79,5327,226,4.24
01/01/2003 12:00:00 AM,Zone 3 - Eastern,M,80 +,2866,124,4.33
01/01/2003 12:00:00 AM,Zone 4 - Central,F,0 to 9,19952,2046,10.25
01/01/2003 12:00:00 AM,Zone 4 - Central,F,10 to 19,24422,3999,16.37
01/01/2003 12:00:00 AM,Zone 4 - Central,F,20 to 29,24438,2808,11.49
01/01/2003 12:00:00 AM,Zone 4 - Central,F,30 to 39,29002,2483,8.56
01/01/2003 12:00:00 AM,Zone 4 - Central,F,40 to 49,32660,3087,9.45
01/01/2003 12:00:00 AM,Zone 4 - Central,F,50 to 59,25194,2474,9.82
01/01/2003 12:00:00 AM,Zone 4 - Central,F,60 to 69,15418,1469,9.53
01/01/2003 12:00:00 AM,Zone 4 - Central,F,70 to 79,11516,928,8.06
01/01/2003 12:00:00 AM,Zone 4 - Central,F,80 +,8860,588,6.64
01/01/2003 12:00:00 AM,Zone 4 - Central,M,0 to 9,20549,3081,14.99
01/01/2003 12:00:00 AM,Zone 4 - Central,M,10 to 19,25386,4999,19.69
01/01/2003 12:00:00 AM,Zone 4 - Central,M,20 to 29,23467,1839,7.84
01/01/2003 12:00:00 AM,Zone 4 - Central,M,30 to 39,26347,1305,4.95
01/01/2003 12:00:00 AM,Zone 4 - Central,M,40 to 49,30724,1430,4.65
01/01/2003 12:00:00 AM,Zone 4 - Central,M,50 to 59,23815,1119,4.7
01/01/2003 12:00:00 AM,Zone 4 - Central,M,60 to 69,14463,762,5.27
01/01/2003 12:00:00 AM,Zone 4 - Central,M,70 to 79,9036,486,5.38
01/01/2003 12:00:00 AM,Zone 4 - Central,M,80 +,4459,240,5.38
01/01/2004 12:00:00 AM,Unknown,F,0 to 9,5365,406,7.57
01/01/2004 12:00:00 AM,Unknown,F,10 to 19,11324,1571,13.87
01/01/2004 12:00:00 AM,Unknown,F,20 to 29,11190,963,8.61
01/01/2004 12:00:00 AM,Unknown,F,30 to 39,7918,503,6.35
01/01/2004 12:00:00 AM,Unknown,F,40 to 49,5959,395,6.63
01/01/2004 12:00:00 AM,Unknown,F,50 to 59,3960,298,7.53
01/01/2004 12:00:00 AM,Unknown,F,60 to 69,2325,144,6.19
01/01/2004 12:00:00 AM,Unknown,F,70 to 79,1626,104,6.4
01/01/2004 12:00:00 AM,Unknown,F,80 +,1391,84,6.04
01/01/2004 12:00:00 AM,Unknown,M,0 to 9,5305,578,10.9
01/01/2004 12:00:00 AM,Unknown,M,10 to 19,11168,1875,16.79
01/01/2004 12:00:00 AM,Unknown,M,20 to 29,11017,819,7.43
01/01/2004 12:00:00 AM,Unknown,M,30 to 39,7643,249,3.26
01/01/2004 12:00:00 AM,Unknown,M,40 to 49,5817,185,3.18
01/01/2004 12:00:00 AM,Unknown,M,50 to 59,3674,116,3.16
01/01/2004 12:00:00 AM,Unknown,M,60 to 69,2118,86,4.06
01/01/2004 12:00:00 AM,Unknown,M,70 to 79,1203,60,4.99
01/01/2004 12:00:00 AM,Unknown,M,80 +,680,31,4.56
01/01/2004 12:00:00 AM,Zone 1 - Western,F,0 to 9,8670,826,9.53
01/01/2004 12:00:00 AM,Zone 1 - Western,F,10 to 19,9578,1477,15.42
01/01/2004 12:00:00 AM,Zone 1 - Western,F,20 to 29,9802,1055,10.76
01/01/2004 12:00:00 AM,Zone 1 - Western,F,30 to 39,12382,1033,8.34
01/01/2004 12:00:00 AM,Zone 1 - Western,F,40 to 49,17208,1380,8.02
01/01/2004 12:00:00 AM,Zone 1 - Western,F,50 to 59,15521,1332,8.58
01/01/2004 12:00:00 AM,Zone 1 - Western,F,60 to 69,10505,834,7.94
01/01/2004 12:00:00 AM,Zone 1 - Western,F,70 to 79,7612,543,7.13
01/01/2004 12:00:00 AM,Zone 1 - Western,F,80 +,6363,394,6.19
01/01/2004 12:00:00 AM,Zone 1 - Western,M,0 to 9,9258,1288,13.91
01/01/2004 12:00:00 AM,Zone 1 - Western,M,10 to 19,10113,1901,18.8
01/01/2004 12:00:00 AM,Zone 1 - Western,M,20 to 29,9706,673,6.93
01/01/2004 12:00:00 AM,Zone 1 - Western,M,30 to 39,12023,582,4.84
01/01/2004 12:00:00 AM,Zone 1 - Western,M,40 to 49,16522,710,4.3
01/01/2004 12:00:00 AM,Zone 1 - Western,M,50 to 59,15343,647,4.22
01/01/2004 12:00:00 AM,Zone 1 - Western,M,60 to 69,10482,500,4.77
01/01/2004 12:00:00 AM,Zone 1 - Western,M,70 to 79,6653,343,5.16
01/01/2004 12:00:00 AM,Zone 1 - Western,M,80 +,3698,203,5.49
01/01/2004 12:00:00 AM,Zone 2 - Northern,F,0 to 9,7360,710,9.65
01/01/2004 12:00:00 AM,Zone 2 - Northern,F,10 to 19,7813,1225,15.68
01/01/2004 12:00:00 AM,Zone 2 - Northern,F,20 to 29,8115,884,10.89
01/01/2004 12:00:00 AM,Zone 2 - Northern,F,30 to 39,10185,900,8.84
01/01/2004 12:00:00 AM,Zone 2 - Northern,F,40 to 49,12678,1029,8.12
01/01/2004 12:00:00 AM,Zone 2 - Northern,F,50 to 59,11398,987,8.66
01/01/2004 12:00:00 AM,Zone 2 - Northern,F,60 to 69,7390,604,8.17
01/01/2004 12:00:00 AM,Zone 2 - Northern,F,70 to 79,5516,427,7.74
01/01/2004 12:00:00 AM,Zone 2 - Northern,F,80 +,4750,263,5.54
01/01/2004 12:00:00 AM,Zone 2 - Northern,M,0 to 9,7854,1186,15.1
01/01/2004 12:00:00 AM,Zone 2 - Northern,M,10 to 19,8351,1563,18.72
01/01/2004 12:00:00 AM,Zone 2 - Northern,M,20 to 29,8155,600,7.36
01/01/2004 12:00:00 AM,Zone 2 - Northern,M,30 to 39,9748,418,4.29
01/01/2004 12:00:00 AM,Zone 2 - Northern,M,40 to 49,12507,542,4.33
01/01/2004 12:00:00 AM,Zone 2 - Northern,M,50 to 59,11419,460,4.03
01/01/2004 12:00:00 AM,Zone 2 - Northern,M,60 to 69,7514,284,3.78
01/01/2004 12:00:00 AM,Zone 2 - Northern,M,70 to 79,4578,210,4.59
01/01/2004 12:00:00 AM,Zone 2 - Northern,M,80 +,2494,133,5.33
01/01/2004 12:00:00 AM,Zone 3 - Eastern,F,0 to 9,7800,760,9.74
01/01/2004 12:00:00 AM,Zone 3 - Eastern,F,10 to 19,8427,1298,15.4
01/01/2004 12:00:00 AM,Zone 3 - Eastern,F,20 to 29,8493,740,8.71
01/01/2004 12:00:00 AM,Zone 3 - Eastern,F,30 to 39,10124,680,6.72
01/01/2004 12:00:00 AM,Zone 3 - Eastern,F,40 to 49,14279,907,6.35
01/01/2004 12:00:00 AM,Zone 3 - Eastern,F,50 to 59,13327,969,7.27
01/01/2004 12:00:00 AM,Zone 3 - Eastern,F,60 to 69,9043,653,7.22
01/01/2004 12:00:00 AM,Zone 3 - Eastern,F,70 to 79,6494,404,6.22
01/01/2004 12:00:00 AM,Zone 3 - Eastern,F,80 +,5661,327,5.78
01/01/2004 12:00:00 AM,Zone 3 - Eastern,M,0 to 9,8270,1175,14.21
01/01/2004 12:00:00 AM,Zone 3 - Eastern,M,10 to 19,9081,1744,19.2
01/01/2004 12:00:00 AM,Zone 3 - Eastern,M,20 to 29,8622,599,6.95
01/01/2004 12:00:00 AM,Zone 3 - Eastern,M,30 to 39,9917,381,3.84
01/01/2004 12:00:00 AM,Zone 3 - Eastern,M,40 to 49,13621,479,3.52
01/01/2004 12:00:00 AM,Zone 3 - Eastern,M,50 to 59,13838,507,3.66
01/01/2004 12:00:00 AM,Zone 3 - Eastern,M,60 to 69,8905,368,4.13
01/01/2004 12:00:00 AM,Zone 3 - Eastern,M,70 to 79,5369,231,4.3
01/01/2004 12:00:00 AM,Zone 3 - Eastern,M,80 +,2930,138,4.71
01/01/2004 12:00:00 AM,Zone 4 - Central,F,0 to 9,19648,2005,10.2
01/01/2004 12:00:00 AM,Zone 4 - Central,F,10 to 19,24469,4302,17.58
01/01/2004 12:00:00 AM,Zone 4 - Central,F,20 to 29,24837,3024,12.18
01/01/2004 12:00:00 AM,Zone 4 - Central,F,30 to 39,28578,2659,9.3
01/01/2004 12:00:00 AM,Zone 4 - Central,F,40 to 49,33286,3284,9.87
01/01/2004 12:00:00 AM,Zone 4 - Central,F,50 to 59,26245,2707,10.31
01/01/2004 12:00:00 AM,Zone 4 - Central,F,60 to 69,16044,1641,10.23
01/01/2004 12:00:00 AM,Zone 4 - Central,F,70 to 79,11619,974,8.38
01/01/2004 12:00:00 AM,Zone 4 - Central,F,80 +,9056,639,7.06
01/01/2004 12:00:00 AM,Zone 4 - Central,M,0 to 9,20211,3080,15.24
01/01/2004 12:00:00 AM,Zone 4 - Central,M,10 to 19,25481,5400,21.19
01/01/2004 12:00:00 AM,Zone 4 - Central,M,20 to 29,24001,2133,8.89
01/01/2004 12:00:00 AM,Zone 4 - Central,M,30 to 39,26069,1396,5.36
01/01/2004 12:00:00 AM,Zone 4 - Central,M,40 to 49,31384,1587,5.06
01/01/2004 12:00:00 AM,Zone 4 - Central,M,50 to 59,24709,1186,4.8
01/01/2004 12:00:00 AM,Zone 4 - Central,M,60 to 69,15043,837,5.56
01/01/2004 12:00:00 AM,Zone 4 - Central,M,70 to 79,9274,522,5.63
01/01/2004 12:00:00 AM,Zone 4 - Central,M,80 +,4611,257,5.57
01/01/2005 12:00:00 AM,Unknown,F,0 to 9,4793,326,6.8
01/01/2005 12:00:00 AM,Unknown,F,10 to 19,10650,1554,14.59
01/01/2005 12:00:00 AM,Unknown,F,20 to 29,11007,1034,9.39
01/01/2005 12:00:00 AM,Unknown,F,30 to 39,7698,490,6.37
01/01/2005 12:00:00 AM,Unknown,F,40 to 49,5885,420,7.14
01/01/2005 12:00:00 AM,Unknown,F,50 to 59,3958,313,7.91
01/01/2005 12:00:00 AM,Unknown,F,60 to 69,2337,157,6.72
01/01/2005 12:00:00 AM,Unknown,F,70 to 79,1513,106,7.01
01/01/2005 12:00:00 AM,Unknown,F,80 +,1368,74,5.41
01/01/2005 12:00:00 AM,Unknown,M,0 to 9,4794,507,10.58
01/01/2005 12:00:00 AM,Unknown,M,10 to 19,10297,1823,17.7
01/01/2005 12:00:00 AM,Unknown,M,20 to 29,10856,910,8.38
01/01/2005 12:00:00 AM,Unknown,M,30 to 39,7370,281,3.81
01/01/2005 12:00:00 AM,Unknown,M,40 to 49,5774,189,3.27
01/01/2005 12:00:00 AM,Unknown,M,50 to 59,3673,119,3.24
01/01/2005 12:00:00 AM,Unknown,M,60 to 69,2088,97,4.65
01/01/2005 12:00:00 AM,Unknown,M,70 to 79,1183,51,4.31
01/01/2005 12:00:00 AM,Unknown,M,80 +,669,28,4.19
01/01/2005 12:00:00 AM,Zone 1 - Western,F,0 to 9,8586,865,10.07
01/01/2005 12:00:00 AM,Zone 1 - Western,F,10 to 19,9584,1605,16.75
01/01/2005 12:00:00 AM,Zone 1 - Western,F,20 to 29,9778,1120,11.45
01/01/2005 12:00:00 AM,Zone 1 - Western,F,30 to 39,12001,1096,9.13
01/01/2005 12:00:00 AM,Zone 1 - Western,F,40 to 49,17153,1466,8.55
01/01/2005 12:00:00 AM,Zone 1 - Western,F,50 to 59,15929,1442,9.05
01/01/2005 12:00:00 AM,Zone 1 - Western,F,60 to 69,10937,916,8.38
01/01/2005 12:00:00 AM,Zone 1 - Western,F,70 to 79,7661,578,7.54
01/01/2005 12:00:00 AM,Zone 1 - Western,F,80 +,6408,398,6.21
01/01/2005 12:00:00 AM,Zone 1 - Western,M,0 to 9,9155,1317,14.39
01/01/2005 12:00:00 AM,Zone 1 - Western,M,10 to 19,10160,2076,20.43
01/01/2005 12:00:00 AM,Zone 1 - Western,M,20 to 29,9644,744,7.71
01/01/2005 12:00:00 AM,Zone 1 - Western,M,30 to 39,11736,618,5.27
01/01/2005 12:00:00 AM,Zone 1 - Western,M,40 to 49,16415,782,4.76
01/01/2005 12:00:00 AM,Zone 1 - Western,M,50 to 59,15648,701,4.48
01/01/2005 12:00:00 AM,Zone 1 - Western,M,60 to 69,10871,540,4.97
01/01/2005 12:00:00 AM,Zone 1 - Western,M,70 to 79,6793,338,4.98
01/01/2005 12:00:00 AM,Zone 1 - Western,M,80 +,3784,224,5.92
01/01/2005 12:00:00 AM,Zone 2 - Northern,F,0 to 9,7329,707,9.65
01/01/2005 12:00:00 AM,Zone 2 - Northern,F,10 to 19,7852,1311,16.7
01/01/2005 12:00:00 AM,Zone 2 - Northern,F,20 to 29,8100,968,11.95
01/01/2005 12:00:00 AM,Zone 2 - Northern,F,30 to 39,9956,939,9.43
01/01/2005 12:00:00 AM,Zone 2 - Northern,F,40 to 49,12669,1089,8.6
01/01/2005 12:00:00 AM,Zone 2 - Northern,F,50 to 59,11698,1065,9.1
01/01/2005 12:00:00 AM,Zone 2 - Northern,F,60 to 69,7688,664,8.64
01/01/2005 12:00:00 AM,Zone 2 - Northern,F,70 to 79,5529,426,7.7
01/01/2005 12:00:00 AM,Zone 2 - Northern,F,80 +,4815,282,5.86
01/01/2005 12:00:00 AM,Zone 2 - Northern,M,0 to 9,7831,1154,14.74
01/01/2005 12:00:00 AM,Zone 2 - Northern,M,10 to 19,8375,1730,20.66
01/01/2005 12:00:00 AM,Zone 2 - Northern,M,20 to 29,8130,683,8.4
01/01/2005 12:00:00 AM,Zone 2 - Northern,M,30 to 39,9561,450,4.71
01/01/2005 12:00:00 AM,Zone 2 - Northern,M,40 to 49,12423,555,4.47
01/01/2005 12:00:00 AM,Zone 2 - Northern,M,50 to 59,11738,507,4.32
01/01/2005 12:00:00 AM,Zone 2 - Northern,M,60 to 69,7756,313,4.04
01/01/2005 12:00:00 AM,Zone 2 - Northern,M,70 to 79,4677,214,4.58
01/01/2005 12:00:00 AM,Zone 2 - Northern,M,80 +,2544,131,5.15
01/01/2005 12:00:00 AM,Zone 3 - Eastern,F,0 to 9,7697,724,9.41
01/01/2005 12:00:00 AM,Zone 3 - Eastern,F,10 to 19,8432,1425,16.9
01/01/2005 12:00:00 AM,Zone 3 - Eastern,F,20 to 29,8472,781,9.22
01/01/2005 12:00:00 AM,Zone 3 - Eastern,F,30 to 39,9907,725,7.32
01/01/2005 12:00:00 AM,Zone 3 - Eastern,F,40 to 49,14092,961,6.82
01/01/2005 12:00:00 AM,Zone 3 - Eastern,F,50 to 59,13716,1061,7.74
01/01/2005 12:00:00 AM,Zone 3 - Eastern,F,60 to 69,9287,702,7.56
01/01/2005 12:00:00 AM,Zone 3 - Eastern,F,70 to 79,6536,416,6.36
01/01/2005 12:00:00 AM,Zone 3 - Eastern,F,80 +,5661,331,5.85
01/01/2005 12:00:00 AM,Zone 3 - Eastern,M,0 to 9,8140,1105,13.57
01/01/2005 12:00:00 AM,Zone 3 - Eastern,M,10 to 19,9078,1891,20.83
01/01/2005 12:00:00 AM,Zone 3 - Eastern,M,20 to 29,8580,688,8.02
01/01/2005 12:00:00 AM,Zone 3 - Eastern,M,30 to 39,9796,437,4.46
01/01/2005 12:00:00 AM,Zone 3 - Eastern,M,40 to 49,13366,513,3.84
01/01/2005 12:00:00 AM,Zone 3 - Eastern,M,50 to 59,14099,552,3.92
01/01/2005 12:00:00 AM,Zone 3 - Eastern,M,60 to 69,9181,386,4.2
01/01/2005 12:00:00 AM,Zone 3 - Eastern,M,70 to 79,5478,248,4.53
01/01/2005 12:00:00 AM,Zone 3 - Eastern,M,80 +,2952,135,4.57
01/01/2005 12:00:00 AM,Zone 4 - Central,F,0 to 9,19228,1929,10.03
01/01/2005 12:00:00 AM,Zone 4 - Central,F,10 to 19,24683,4632,18.77
01/01/2005 12:00:00 AM,Zone 4 - Central,F,20 to 29,25177,3189,12.67
01/01/2005 12:00:00 AM,Zone 4 - Central,F,30 to 39,28589,2891,10.11
01/01/2005 12:00:00 AM,Zone 4 - Central,F,40 to 49,33515,3473,10.36
01/01/2005 12:00:00 AM,Zone 4 - Central,F,50 to 59,27414,3013,10.99
01/01/2005 12:00:00 AM,Zone 4 - Central,F,60 to 69,16776,1785,10.64
01/01/2005 12:00:00 AM,Zone 4 - Central,F,70 to 79,11605,1012,8.72
01/01/2005 12:00:00 AM,Zone 4 - Central,F,80 +,9236,676,7.32
01/01/2005 12:00:00 AM,Zone 4 - Central,M,0 to 9,20043,3011,15.02
01/01/2005 12:00:00 AM,Zone 4 - Central,M,10 to 19,25405,5757,22.66
01/01/2005 12:00:00 AM,Zone 4 - Central,M,20 to 29,24440,2483,10.16
01/01/2005 12:00:00 AM,Zone 4 - Central,M,30 to 39,26055,1476,5.66
01/01/2005 12:00:00 AM,Zone 4 - Central,M,40 to 49,31786,1723,5.42
01/01/2005 12:00:00 AM,Zone 4 - Central,M,50 to 59,25664,1316,5.13
01/01/2005 12:00:00 AM,Zone 4 - Central,M,60 to 69,15749,895,5.68
01/01/2005 12:00:00 AM,Zone 4 - Central,M,70 to 79,9504,539,5.67
01/01/2005 12:00:00 AM,Zone 4 - Central,M,80 +,4736,289,6.1
01/01/2006 12:00:00 AM,Unknown,F,0 to 9,4416,287,6.5
01/01/2006 12:00:00 AM,Unknown,F,10 to 19,9809,1485,15.14
01/01/2006 12:00:00 AM,Unknown,F,20 to 29,10773,1082,10.04
01/01/2006 12:00:00 AM,Unknown,F,30 to 39,7373,495,6.71
01/01/2006 12:00:00 AM,Unknown,F,40 to 49,5671,411,7.25
01/01/2006 12:00:00 AM,Unknown,F,50 to 59,3954,305,7.71
01/01/2006 12:00:00 AM,Unknown,F,60 to 69,2383,185,7.76
01/01/2006 12:00:00 AM,Unknown,F,70 to 79,1430,101,7.06
01/01/2006 12:00:00 AM,Unknown,F,80 +,1397,79,5.65
01/01/2006 12:00:00 AM,Unknown,M,0 to 9,4360,437,10.02
01/01/2006 12:00:00 AM,Unknown,M,10 to 19,9405,1722,18.31
01/01/2006 12:00:00 AM,Unknown,M,20 to 29,10408,963,9.25
01/01/2006 12:00:00 AM,Unknown,M,30 to 39,7016,304,4.33
01/01/2006 12:00:00 AM,Unknown,M,40 to 49,5653,190,3.36
01/01/2006 12:00:00 AM,Unknown,M,50 to 59,3638,114,3.13
01/01/2006 12:00:00 AM,Unknown,M,60 to 69,2148,93,4.33
01/01/2006 12:00:00 AM,Unknown,M,70 to 79,1136,55,4.84
01/01/2006 12:00:00 AM,Unknown,M,80 +,657,23,3.5
01/01/2006 12:00:00 AM,Zone 1 - Western,F,0 to 9,8570,915,10.68
01/01/2006 12:00:00 AM,Zone 1 - Western,F,10 to 19,9543,1666,17.46
01/01/2006 12:00:00 AM,Zone 1 - Western,F,20 to 29,9770,1194,12.22
01/01/2006 12:00:00 AM,Zone 1 - Western,F,30 to 39,11850,1169,9.86
01/01/2006 12:00:00 AM,Zone 1 - Western,F,40 to 49,16853,1522,9.03
01/01/2006 12:00:00 AM,Zone 1 - Western,F,50 to 59,16117,1502,9.32
01/01/2006 12:00:00 AM,Zone 1 - Western,F,60 to 69,11663,1045,8.96
01/01/2006 12:00:00 AM,Zone 1 - Western,F,70 to 79,7729,607,7.85
01/01/2006 12:00:00 AM,Zone 1 - Western,F,80 +,6501,428,6.58
01/01/2006 12:00:00 AM,Zone 1 - Western,M,0 to 9,9031,1285,14.23
01/01/2006 12:00:00 AM,Zone 1 - Western,M,10 to 19,10195,2228,21.85
01/01/2006 12:00:00 AM,Zone 1 - Western,M,20 to 29,9597,854,8.9
01/01/2006 12:00:00 AM,Zone 1 - Western,M,30 to 39,11505,645,5.61
01/01/2006 12:00:00 AM,Zone 1 - Western,M,40 to 49,16206,810,5
01/01/2006 12:00:00 AM,Zone 1 - Western,M,50 to 59,15799,747,4.73
01/01/2006 12:00:00 AM,Zone 1 - Western,M,60 to 69,11469,600,5.23
01/01/2006 12:00:00 AM,Zone 1 - Western,M,70 to 79,6973,371,5.32
01/01/2006 12:00:00 AM,Zone 1 - Western,M,80 +,3850,221,5.74
01/01/2006 12:00:00 AM,Zone 2 - Northern,F,0 to 9,7314,731,9.99
01/01/2006 12:00:00 AM,Zone 2 - Northern,F,10 to 19,7863,1359,17.28
01/01/2006 12:00:00 AM,Zone 2 - Northern,F,20 to 29,7977,960,12.03
01/01/2006 12:00:00 AM,Zone 2 - Northern,F,30 to 39,9870,1015,10.28
01/01/2006 12:00:00 AM,Zone 2 - Northern,F,40 to 49,12589,1113,8.84
01/01/2006 12:00:00 AM,Zone 2 - Northern,F,50 to 59,11854,1122,9.47
01/01/2006 12:00:00 AM,Zone 2 - Northern,F,60 to 69,8138,756,9.29
01/01/2006 12:00:00 AM,Zone 2 - Northern,F,70 to 79,5572,456,8.18
01/01/2006 12:00:00 AM,Zone 2 - Northern,F,80 +,4857,294,6.05
01/01/2006 12:00:00 AM,Zone 2 - Northern,M,0 to 9,7756,1096,14.13
01/01/2006 12:00:00 AM,Zone 2 - Northern,M,10 to 19,8521,1850,21.71
01/01/2006 12:00:00 AM,Zone 2 - Northern,M,20 to 29,7999,759,9.49
01/01/2006 12:00:00 AM,Zone 2 - Northern,M,30 to 39,9513,493,5.18
01/01/2006 12:00:00 AM,Zone 2 - Northern,M,40 to 49,12259,554,4.52
01/01/2006 12:00:00 AM,Zone 2 - Northern,M,50 to 59,11890,549,4.62
01/01/2006 12:00:00 AM,Zone 2 - Northern,M,60 to 69,8277,336,4.06
01/01/2006 12:00:00 AM,Zone 2 - Northern,M,70 to 79,4787,224,4.68
01/01/2006 12:00:00 AM,Zone 2 - Northern,M,80 +,2594,142,5.47
01/01/2006 12:00:00 AM,Zone 3 - Eastern,F,0 to 9,7637,695,9.1
01/01/2006 12:00:00 AM,Zone 3 - Eastern,F,10 to 19,8400,1508,17.95
01/01/2006 12:00:00 AM,Zone 3 - Eastern,F,20 to 29,8452,859,10.16
01/01/2006 12:00:00 AM,Zone 3 - Eastern,F,30 to 39,9688,746,7.7
01/01/2006 12:00:00 AM,Zone 3 - Eastern,F,40 to 49,13798,978,7.09
01/01/2006 12:00:00 AM,Zone 3 - Eastern,F,50 to 59,13873,1090,7.86
01/01/2006 12:00:00 AM,Zone 3 - Eastern,F,60 to 69,9776,781,7.99
01/01/2006 12:00:00 AM,Zone 3 - Eastern,F,70 to 79,6672,441,6.61
01/01/2006 12:00:00 AM,Zone 3 - Eastern,F,80 +,5691,344,6.04
01/01/2006 12:00:00 AM,Zone 3 - Eastern,M,0 to 9,8000,1042,13.03
01/01/2006 12:00:00 AM,Zone 3 - Eastern,M,10 to 19,9078,2007,22.11
01/01/2006 12:00:00 AM,Zone 3 - Eastern,M,20 to 29,8559,775,9.05
01/01/2006 12:00:00 AM,Zone 3 - Eastern,M,30 to 39,9519,461,4.84
01/01/2006 12:00:00 AM,Zone 3 - Eastern,M,40 to 49,13077,523,4
01/01/2006 12:00:00 AM,Zone 3 - Eastern,M,50 to 59,14190,575,4.05
01/01/2006 12:00:00 AM,Zone 3 - Eastern,M,60 to 69,9750,439,4.5
01/01/2006 12:00:00 AM,Zone 3 - Eastern,M,70 to 79,5588,242,4.33
01/01/2006 12:00:00 AM,Zone 3 - Eastern,M,80 +,2930,146,4.98
01/01/2006 12:00:00 AM,Zone 4 - Central,F,0 to 9,19143,1880,9.82
01/01/2006 12:00:00 AM,Zone 4 - Central,F,10 to 19,24660,4780,19.38
01/01/2006 12:00:00 AM,Zone 4 - Central,F,20 to 29,25715,3468,13.49
01/01/2006 12:00:00 AM,Zone 4 - Central,F,30 to 39,28734,3063,10.66
01/01/2006 12:00:00 AM,Zone 4 - Central,F,40 to 49,33774,3695,10.94
01/01/2006 12:00:00 AM,Zone 4 - Central,F,50 to 59,28038,3140,11.2
01/01/2006 12:00:00 AM,Zone 4 - Central,F,60 to 69,17976,2043,11.37
01/01/2006 12:00:00 AM,Zone 4 - Central,F,70 to 79,11675,1072,9.18
01/01/2006 12:00:00 AM,Zone 4 - Central,F,80 +,9533,713,7.48
01/01/2006 12:00:00 AM,Zone 4 - Central,M,0 to 9,19877,2952,14.85
01/01/2006 12:00:00 AM,Zone 4 - Central,M,10 to 19,25470,6045,23.73
01/01/2006 12:00:00 AM,Zone 4 - Central,M,20 to 29,25023,2815,11.25
01/01/2006 12:00:00 AM,Zone 4 - Central,M,30 to 39,26295,1582,6.02
01/01/2006 12:00:00 AM,Zone 4 - Central,M,40 to 49,32040,1818,5.67
01/01/2006 12:00:00 AM,Zone 4 - Central,M,50 to 59,26421,1474,5.58
01/01/2006 12:00:00 AM,Zone 4 - Central,M,60 to 69,16831,971,5.77
01/01/2006 12:00:00 AM,Zone 4 - Central,M,70 to 79,9785,557,5.69
01/01/2006 12:00:00 AM,Zone 4 - Central,M,80 +,4895,297,6.07
01/01/2007 12:00:00 AM,Unknown,F,0 to 9,3986,245,6.15
01/01/2007 12:00:00 AM,Unknown,F,10 to 19,8888,1361,15.31
01/01/2007 12:00:00 AM,Unknown,F,20 to 29,10135,1079,10.65
01/01/2007 12:00:00 AM,Unknown,F,30 to 39,6925,459,6.63
01/01/2007 12:00:00 AM,Unknown,F,40 to 49,5338,390,7.31
01/01/2007 12:00:00 AM,Unknown,F,50 to 59,3883,308,7.93
01/01/2007 12:00:00 AM,Unknown,F,60 to 69,2391,190,7.95
01/01/2007 12:00:00 AM,Unknown,F,70 to 79,1400,104,7.43
01/01/2007 12:00:00 AM,Unknown,F,80 +,1364,80,5.87
01/01/2007 12:00:00 AM,Unknown,M,0 to 9,4024,366,9.1
01/01/2007 12:00:00 AM,Unknown,M,10 to 19,8371,1577,18.84
01/01/2007 12:00:00 AM,Unknown,M,20 to 29,9676,974,10.07
01/01/2007 12:00:00 AM,Unknown,M,30 to 39,6517,292,4.48
01/01/2007 12:00:00 AM,Unknown,M,40 to 49,5297,188,3.55
01/01/2007 12:00:00 AM,Unknown,M,50 to 59,3559,121,3.4
01/01/2007 12:00:00 AM,Unknown,M,60 to 69,2166,92,4.25
01/01/2007 12:00:00 AM,Unknown,M,70 to 79,1109,53,4.78
01/01/2007 12:00:00 AM,Unknown,M,80 +,643,21,3.27
01/01/2007 12:00:00 AM,Zone 1 - Western,F,0 to 9,8539,874,10.24
01/01/2007 12:00:00 AM,Zone 1 - Western,F,10 to 19,9594,1769,18.44
01/01/2007 12:00:00 AM,Zone 1 - Western,F,20 to 29,9704,1264,13.03
01/01/2007 12:00:00 AM,Zone 1 - Western,F,30 to 39,11646,1231,10.57
01/01/2007 12:00:00 AM,Zone 1 - Western,F,40 to 49,16463,1577,9.58
01/01/2007 12:00:00 AM,Zone 1 - Western,F,50 to 59,16334,1552,9.5
01/01/2007 12:00:00 AM,Zone 1 - Western,F,60 to 69,12345,1170,9.48
